Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD03,OUT027,5062.738906508095
FDN52,OUT018,1101.027913909344
FDU20,OUT010,93.31004208493118
FDD22,OUT035,1891.8125128999854
NCB55,OUT019,-1025.0964444040203
FDN27,OUT045,1846.7790396786431
FDD16,OUT013,1260.6772024377128
FDW48,OUT046,1303.6610984779581
DRN35,OUT045,531.5758547182043
FDX25,OUT049,2982.2082831588045
DRD49,OUT049,3777.1058444172772
FDE21,OUT019,-16.04965956690853
FDN44,OUT035,2713.3577883984944
DRC01,OUT049,922.6311313616711
NCK30,OUT046,3948.5114200436315
FDU39,OUT013,1010.694539715912
FDB49,OUT013,1677.2405185687717
FDS12,OUT045,1913.092396374709
FDR57,OUT018,2263.1898029509675
FDX22,OUT027,4802.789254808964
FDC60,OUT013,1521.1892377283048
NCE42,OUT049,3752.9578755650887
NCK42,OUT049,3496.1099984036878
DRE01,OUT017,3884.126086883501
FDE57,OUT018,2015.3474363779615
DRK59,OUT019,1834.3090082068184
FDB10,OUT027,5161.28653977501
FDQ25,OUT046,2838.830999996198
FDY26,OUT017,3438.62382585599
FDG28,OUT049,3964.9662977195335
FDM14,OUT049,1882.845508446428
NCH29,OUT049,1689.8176451385616
FDD48,OUT049,1953.111862387243
FDC17,OUT045,3249.1644901675986
DRH49,OUT027,2781.5402077790204
FDN44,OUT018,2316.7133975631236
FDC29,OUT045,1787.898842502561
DRK01,OUT019,-416.6645096205565
FDD48,OUT017,1949.615910736332
FDB59,OUT013,3192.7514318566255
FDY45,OUT010,2083.466021015894
FDX60,OUT035,1410.4707853708724
FDT09,OUT010,242.15228708866675
DRB24,OUT018,2156.031237178005
FDL13,OUT035,3862.0218443738063
FDN16,OUT035,1812.6409775105694
FDK57,OUT013,1958.8437317461667
FDO22,OUT027,2801.0705935947212
FDC57,OUT010,1242.5096456196645
FDZ13,OUT027,2318.452814422421
FDW27,OUT013,2514.9252980957
FDX10,OUT049,769.5982617039781
FDY08,OUT018,2005.6205378798077
FDA49,OUT017,1527.8968572109138
FDC32,OUT018,1268.9794804485264
FDO04,OUT035,1018.0736271120645
NCZ54,OUT013,2541.4185136891465
FDY40,OUT045,764.2646425593459
FDW36,OUT045,1662.3463253583054
FDE11,OUT017,3060.07777581908
DRE37,OUT045,2895.2265400208953
NCK19,OUT017,3138.7711571536565
FDT19,OUT035,2970.9942764266334
FDE56,OUT045,988.2984074004935
FDZ57,OUT010,153.76207118317438
FDB35,OUT035,1712.821805449108
FDF09,OUT010,-1256.6799301482642
FDO34,OUT046,2683.967329769471
FDA55,OUT046,3639.1544296193892
NCM18,OUT035,1103.124274257592
FDJ20,OUT019,121.60690728645113
DRQ35,OUT019,125.59501672966678
FDG02,OUT013,3092.0080893427826
NCU29,OUT018,2032.8434907650453
FDL27,OUT027,2509.4594010689984
NCA54,OUT035,2957.794027458751
FDJ32,OUT035,1205.817049943294
FDB21,OUT019,1906.5023012138986
FDR46,OUT035,2439.757564391823
FDZ32,OUT046,1778.5716799925654
DRF36,OUT017,3096.9485857820923
NCU54,OUT017,3378.3708009590587
NCI31,OUT017,677.198500244655
DRA59,OUT035,3061.3526339215127
NCC55,OUT045,550.7302785564145
FDE44,OUT018,546.6570657547952
NCN26,OUT018,1548.6734462054155
FDC11,OUT049,1525.3883818752684
FDV24,OUT035,2545.7206151975433
FDR40,OUT019,-556.1889641337984
NCQ17,OUT049,2583.946467967572
FDC46,OUT045,2840.9161604932565
NCM18,OUT046,993.6537509144989
FDK16,OUT046,1525.1816270844456
FDI28,OUT017,1402.929057208171
FDS11,OUT018,3324.789553401742
DRD13,OUT046,1050.256342750954
FDL36,OUT035,1579.8370597109697
FDI27,OUT013,820.9469413748288
FDJ53,OUT019,-25.02604438648791
FDS44,OUT045,3826.351719015877
FDE28,OUT046,3637.073148343014
FDQ33,OUT018,2119.374707647128
FDB37,OUT017,3932.261249854337
FDQ31,OUT045,1401.4703446792887
NCQ05,OUT046,2396.140431091425
FDE10,OUT013,2141.412856071159
FDF38,OUT017,860.1030508674007
FDE50,OUT019,1160.0639615690568
DRG37,OUT010,546.5944335535803
NCH06,OUT049,3977.6857208963143
FDY14,OUT045,4055.0072654653654
FDO27,OUT017,1650.7885164365384
FDQ19,OUT049,3999.177431299319
FDZ26,OUT019,1803.9252140912372
FDN51,OUT013,4199.922195319301
FDK20,OUT035,2189.6181825582053
FDD40,OUT018,2788.755583060428
DRI25,OUT018,650.3498972103475
FDH56,OUT017,2034.7430524702727
FDI36,OUT027,4614.087378354079
DRH11,OUT018,658.3751779670811
NCV18,OUT017,1406.585986558319
DRI01,OUT049,2823.3784224890233
DRE48,OUT049,3235.4653856535083
FDS51,OUT035,1150.306565217892
FDM38,OUT017,1007.5294820430859
FDB60,OUT027,4526.746883765507
FDY58,OUT035,3761.322351209737
FDY22,OUT045,2222.1531991187453
FDF11,OUT027,5299.462908725787
FDZ51,OUT035,1758.4689961196268
FDQ45,OUT017,3043.675473951421
FDF17,OUT035,3236.475005533933
NCF31,OUT027,3839.002452354344
FDA37,OUT013,2107.2427982721147
FDO51,OUT046,793.0858428589218
FDF34,OUT013,3217.583942943273
FDD57,OUT018,1316.3652531811058
FDO37,OUT046,3647.1938974859836
FDR49,OUT049,932.4427264051706
FDS39,OUT049,2377.154701580656
FDI48,OUT027,2366.538031201974
DRM35,OUT049,2938.582577821118
FDV57,OUT035,3057.986654696231
FDZ55,OUT013,2644.137388597907
FDI28,OUT035,1400.4832937193255
FDS21,OUT045,1017.0505587959369
FDT34,OUT013,1751.622686771364
DRI25,OUT035,1036.1095650829343
FDT47,OUT010,-312.95423874185803
DRH39,OUT045,1143.424797151395
NCD54,OUT045,2213.422696861958
FDU16,OUT027,2844.452879354249
NCW29,OUT045,2005.9414666126809
FDV25,OUT027,4980.175654957706
FDM56,OUT035,1936.5198440317777
FDZ04,OUT027,2497.0248583957996
FDG59,OUT019,-1234.4236544065661
FDI56,OUT045,1413.3619550162234
FDS33,OUT035,1590.2786236856336
FDC23,OUT049,2925.507984296941
FDT11,OUT049,3105.311077127174
FDG17,OUT045,3821.303087693325
FDZ44,OUT045,1857.4792179836659
FDJ52,OUT013,2579.056017405906
DRI23,OUT046,2519.389711756531
DRE15,OUT010,-637.0108154233795
NCF07,OUT013,1639.9775851471654
NCR29,OUT049,1022.5346587573324
FDE44,OUT019,-1122.594259385448
FDT23,OUT035,1486.0268409291393
NCG06,OUT017,4166.437631769755
NCU41,OUT010,1119.9902962855767
FDH46,OUT017,1799.2012084714584
FDV31,OUT013,2871.4872791522903
NCT41,OUT027,3908.8028070341047
FDE22,OUT027,4002.138971888125
FDC26,OUT045,1700.005079528623
DRF51,OUT017,693.7858590277642
NCY53,OUT019,-90.62141669485743
FDY21,OUT017,3195.0711394482646
FDL27,OUT013,1107.9793546099595
FDZ34,OUT049,3193.8907428885586
NCF43,OUT010,351.70473858997696
FDC21,OUT035,1967.0082494741396
FDL26,OUT013,2541.477563421896
FDT25,OUT010,45.63603858516831
NCR30,OUT046,1205.1469593258973
DRL23,OUT019,-170.05639807010965
NCR05,OUT049,3226.119174537201
NCE19,OUT018,573.4150747396843
FDY07,OUT035,936.5181616047889
FDB10,OUT017,3836.1931286080066
FDP57,OUT013,1716.397715787924
FDU48,OUT019,204.11499988122387
FDH48,OUT035,1529.4302421832463
FDO33,OUT035,1980.8860142910116
NCU29,OUT045,2290.5144355539132
FDW35,OUT046,730.0157209323224
FDH05,OUT010,1750.3827562046094
FDP26,OUT049,1748.3628258268254
DRG27,OUT035,828.5240633910034
FDQ33,OUT046,2401.9644801925474
FDH20,OUT010,-244.52847876208148
FDV14,OUT046,1411.2669876941372
DRD01,OUT046,927.3786206960626
NCI17,OUT049,1664.111315065371
FDF39,OUT010,2249.9035130200805
FDX37,OUT046,1647.545958965154
NCX17,OUT035,3834.3635591386087
FDN03,OUT013,4050.7254858062893
NCS41,OUT010,986.0901629741729
FDH34,OUT045,2853.855062442388
NCX53,OUT018,2004.942246418234
FDY31,OUT046,2395.453463437361
FDD20,OUT017,2171.7692193049297
FDE51,OUT045,674.2453501967261
FDV27,OUT046,1457.5636060613515
FDF16,OUT035,2476.212134521727
FDZ02,OUT049,1650.4861779523712
NCK05,OUT045,955.2561558367668
FDM12,OUT027,4509.081575330316
NCA05,OUT018,2119.6071682609254
FDX33,OUT045,2485.6076355452287
FDM25,OUT049,2965.0418170155967
FDE41,OUT018,1129.6842448410005
FDW14,OUT045,1363.1568135587195
NCD30,OUT046,1522.4891884429057
FDB23,OUT010,1749.236004529184
FDF45,OUT046,1081.7783891366744
FDW20,OUT017,2147.4262109683036
FDF47,OUT045,3466.9847172910495
NCR05,OUT019,1269.1226026923832
DRB01,OUT046,2947.57581631028
FDE36,OUT013,2697.208338902261
FDU56,OUT049,3057.7464139913955
FDB23,OUT049,3735.0226878654826
FDN48,OUT049,1573.331942060659
FDS43,OUT013,3051.615839853201
NCN05,OUT013,2955.3673707499815
NCL53,OUT049,2895.028950017018
FDL56,OUT046,1421.3883964454103
FDH17,OUT018,1305.1161888530914
FDP37,OUT046,2014.924674657747
FDG09,OUT019,1176.86336295369
FDA55,OUT045,3534.890375063165
FDX31,OUT049,3890.2480742134344
FDJ41,OUT045,4041.604429440847
DRC24,OUT045,2398.1275642667224
FDQ21,OUT035,2111.705987975598
NCT54,OUT045,1393.2177409526041
FDH08,OUT049,3779.3368303060693
FDY38,OUT018,3392.289125469783
DRM11,OUT010,2201.175460817348
FDG32,OUT049,3601.6229156549093
NCH18,OUT046,3842.5615619379864
FDI20,OUT035,3527.5760922688883
FDA33,OUT018,2068.1128737435197
FDN45,OUT013,3537.4106462317063
FDT45,OUT010,-997.0652513903067
FDR32,OUT035,3830.392916196684
FDA48,OUT017,3583.8903480854174
FDN23,OUT017,2460.3329210317547
NCR18,OUT035,847.8705571359985
FDD45,OUT046,1536.2691965470458
FDI22,OUT018,2981.786063497242
FDT09,OUT013,2207.4129168394124
DRC24,OUT027,3890.982543953453
FDT39,OUT046,2436.217174838924
FDX28,OUT045,1472.1167220062448
FDA50,OUT018,1203.660703462651
FDT33,OUT027,4167.811545874913
FDQ60,OUT049,2056.7343694163487
NCM19,OUT018,1506.9202229243988
FDF40,OUT046,3929.8446062492562
NCI30,OUT035,3979.256074117436
FDK34,OUT049,3856.3542058136386
FDA38,OUT027,5195.433767609162
FDT02,OUT045,524.7051868448582
FDC11,OUT017,1524.8692688736833
FDD08,OUT046,716.6933726772445
NCS29,OUT046,4139.698713391352
DRI03,OUT010,901.3675442758761
FDK48,OUT035,1348.6499828003562
FDM52,OUT049,2464.98250752412
FDP49,OUT035,1136.6800086993248
DRA24,OUT046,2642.742279644099
NCJ43,OUT049,2811.7720906713853
FDE11,OUT045,2889.1900525370124
FDP01,OUT049,2607.3972940910785
FDQ59,OUT018,1147.8183998899322
FDA43,OUT019,1212.642278004182
FDL14,OUT017,2642.102661799431
FDV50,OUT010,52.935232994115495
FDT01,OUT027,4815.834654204464
NCC42,OUT035,2376.124541465641
FDO28,OUT046,1875.6721416679184
FDD32,OUT019,-506.3519540904733
FDV45,OUT035,3088.926816241914
NCW17,OUT019,139.05250211309965
NCJ17,OUT027,2808.9126001497207
NCF18,OUT049,3074.581957951723
FDP01,OUT045,2423.552970931023
FDH24,OUT045,2443.9671714336955
FDI38,OUT027,4839.460440441555
FDX03,OUT035,940.4753472470061
FDY28,OUT046,3368.7620924127527
FDN34,OUT018,2475.0384484506444
FDJ02,OUT045,2379.6606911097297
FDW40,OUT019,338.68102985314476
FDX03,OUT017,880.58079848739
FDE17,OUT027,3892.668190986828
FDT58,OUT046,2646.2406775835157
FDI38,OUT013,3408.3928637180866
FDW22,OUT035,3718.1652374760693
FDS15,OUT027,3244.5643550508435
NCX06,OUT013,2897.321638994923
DRK47,OUT035,3781.978303053638
FDC23,OUT027,4313.91712790131
FDM56,OUT010,-162.23429852822414
FDP21,OUT046,3058.324900001374
FDP58,OUT046,3431.4514083557415
FDA27,OUT019,2130.885019477642
FDK41,OUT019,-575.6237167603488
NCH42,OUT046,3616.2425160066737
FDG29,OUT045,623.9953979802583
FDW15,OUT018,2166.3469333381004
FDD28,OUT018,675.6268535161798
FDQ37,OUT049,3173.6531779720435
FDC23,OUT035,3011.428751956442
FDV13,OUT035,1665.3714665768416
FDK33,OUT046,3360.2434575696525
FDO33,OUT013,1830.5188275976907
FDN21,OUT017,2667.254073581114
NCW06,OUT027,4467.708417210732
FDI38,OUT035,3510.507875483528
FDC21,OUT027,3261.746611187152
NCS05,OUT046,2128.8998507984406
NCN53,OUT049,730.5958166668408
FDV40,OUT010,-700.8748123079497
FDG60,OUT017,3791.613636706926
NCY30,OUT027,4325.54688707415
FDM40,OUT045,2125.4516610078676
NCO30,OUT046,2892.6928714447595
FDK10,OUT046,2918.0257277967826
FDM36,OUT045,2720.461421297212
FDN10,OUT013,1912.6314934113898
FDM46,OUT018,1195.7991409249116
FDX50,OUT049,1837.40692623433
FDP33,OUT045,3928.804798719619
FDO12,OUT045,3040.3478511146523
FDC28,OUT013,1781.20388560431
FDO31,OUT045,1326.653353160781
FDX45,OUT035,2588.4677474813093
FDV21,OUT049,2068.16506557459
FDH04,OUT049,1600.6535023219603
NCG54,OUT013,2681.7080759938353
FDO13,OUT046,2598.6521226064597
FDA09,OUT027,4310.597756403107
FDC38,OUT017,2249.4003965465863
NCO42,OUT046,2272.7682129968653
FDL45,OUT049,2078.929495441814
NCK31,OUT013,891.043254411705
FDM39,OUT017,2900.625034956705
FDC22,OUT010,1128.2751940435098
FDF46,OUT046,1832.6106511425992
FDQ37,OUT045,2977.349292155917
FDH41,OUT010,1423.4522810543274
FDQ04,OUT046,649.2896090678187
NCQ02,OUT027,4433.208186977554
FDJ57,OUT027,4667.567657012265
NCE07,OUT049,2319.0240421528592
FDE56,OUT013,1068.8725017946567
FDI20,OUT049,3455.6574085875427
FDK36,OUT018,562.6305222943763
FDP08,OUT027,4551.302408520414
FDF44,OUT017,2273.1631098299013
NCU53,OUT017,2762.992937645116
FDF47,OUT035,3713.4415117239027
FDS55,OUT010,489.80360743368715
FDZ52,OUT010,-186.3608642316783
FDL04,OUT018,1377.5629893145338
NCM26,OUT035,2570.27056048732
FDX43,OUT049,2818.2882124962134
FDP52,OUT049,3713.0993315810188
DRK49,OUT045,613.5141277001289
FDE38,OUT013,2693.692494861488
DRF13,OUT035,2445.539016925731
FDK41,OUT010,-600.1485670360869
FDJ04,OUT027,3329.2522470685376
FDZ44,OUT018,1662.0795884116656
FDS11,OUT013,3652.065344582036
FDA55,OUT049,3728.075715077601
NCW53,OUT046,3078.2691977057975
FDB49,OUT027,3121.9840281128195
FDD23,OUT017,3158.572327063841
NCV42,OUT045,1670.3452406091383
NCZ29,OUT018,1755.8890188920732
FDQ26,OUT013,982.659505129393
FDV08,OUT017,832.0255327456571
FDC53,OUT049,1697.8200105960632
FDV58,OUT010,1172.0851072827338
NCP02,OUT019,-966.6039779130856
DRI37,OUT045,833.1179617136204
FDQ12,OUT049,3737.324698300736
FDE33,OUT046,1325.6028351368082
FDX27,OUT045,1444.5207155302928
FDM22,OUT017,1001.3198376612868
NCH30,OUT019,-112.91481554928794
FDC04,OUT017,3881.4860337389605
FDO38,OUT046,1322.8429111287205
FDV52,OUT027,3326.382633927346
FDB32,OUT013,1602.5073940542447
FDV43,OUT018,529.0979933158201
FDI24,OUT018,2549.8050831806536
FDR40,OUT017,1464.7312566211326
FDW02,OUT049,2092.598997072434
FDE44,OUT049,905.7567902313917
FDL38,OUT046,1531.9375502151734
NCT54,OUT010,-374.84997591360786
DRJ39,OUT010,1567.4664558504237
FDW55,OUT049,4108.773593471791
DRF13,OUT019,395.73614386049974
NCW17,OUT049,2175.33091875682
FDP13,OUT035,876.93998788911
FDS08,OUT018,2526.0702662456542
NCP17,OUT035,1185.3332345804927
NCO53,OUT035,2993.903202154353
FDH19,OUT045,2704.8327581820713
FDJ04,OUT017,1980.6227898945135
FDG10,OUT049,1086.630714971811
FDA40,OUT010,-502.1590410825777
FDI53,OUT045,2499.7867226709463
FDU09,OUT010,-960.1693899077061
FDK60,OUT045,1551.3648846380793
FDR43,OUT017,703.7254183194705
FDW22,OUT017,3627.184902795338
DRP47,OUT010,2026.1516572849696
DRG48,OUT010,405.1221260427791
FDA14,OUT035,2426.479677483736
FDU49,OUT013,1535.550843072041
FDK28,OUT045,3958.7106342211177
FDT19,OUT046,2807.025726141609
NCQ42,OUT045,1906.5023428983286
FDD03,OUT045,3582.2266724214846
NCM53,OUT013,1768.4116614037862
NCX53,OUT045,2184.7574425824537
FDV14,OUT027,2799.9059874163345
NCZ54,OUT017,2630.2963385765793
FDB39,OUT013,908.1415573831273
DRC24,OUT046,2432.3077179216184
FDY36,OUT013,1258.53496260175
FDN01,OUT035,2976.9206178254385
DRH25,OUT046,866.5061688935198
FDV08,OUT046,787.8456825971266
NCP53,OUT049,3872.6636908317582
FDU52,OUT010,578.6706245647063
NCI42,OUT045,3187.5326372767895
FDZ14,OUT035,2071.5687726578653
FDF11,OUT046,3880.6962782467185
FDQ13,OUT018,1156.446040528051
FDO32,OUT010,-1136.2924112155767
DRJ37,OUT018,2139.9115447193485
FDY43,OUT046,2694.351373290466
NCT41,OUT017,2539.030275207618
NCV17,OUT045,2060.6433796386586
FDM04,OUT027,2354.5729207491663
DRB48,OUT018,404.2193496427034
FDM24,OUT013,2504.649725780528
FDT37,OUT049,4144.4278406156045
NCO05,OUT010,-348.71342962537835
FDL13,OUT046,3752.5528229779816
FDL15,OUT017,2546.1318118632453
FDB11,OUT018,3280.121149547384
FDL14,OUT019,670.2927225806759
FDY10,OUT019,-66.17246550020104
FDJ40,OUT049,1897.1871602253032
NCW18,OUT046,3713.221588440913
NCY06,OUT013,2059.8571676662036
DRE13,OUT018,1098.8909741650284
FDA26,OUT045,3358.2442778114155
NCE19,OUT010,-1092.7302793376525
FDE33,OUT035,1526.933642715871
DRL59,OUT027,2346.2100468891967
FDY07,OUT046,814.5964427846397
FDF57,OUT018,2514.0645405780183
FDM58,OUT035,1942.1183083197739
FDP26,OUT027,3088.4711014627487
FDY32,OUT046,2635.846886349601
FDD51,OUT010,-1144.622008323146
FDU22,OUT018,1617.9631059121384
FDZ49,OUT018,3283.8136043260897
NCI42,OUT017,3378.796716786075
FDT04,OUT027,2060.2954288711167
NCU41,OUT045,2946.8591509601256
FDS56,OUT045,4162.480433921513
NCN42,OUT017,2436.503381456767
FDK34,OUT046,3764.3103517908853
FDB03,OUT017,3866.3418012285697
DRJ25,OUT035,915.2551347085896
FDT25,OUT027,3461.6840322568064
FDN20,OUT013,2750.1710455799466
FDP09,OUT013,3406.65510862716
FDM20,OUT019,1984.994675422386
NCG55,OUT046,1805.7110164024034
NCP14,OUT045,1559.771741480537
NCH06,OUT046,3840.506984677109
FDV52,OUT013,1915.4274861060007
NCL07,OUT035,820.5540492245302
DRJ11,OUT027,4469.889951361136
DRO59,OUT013,1254.7532466518592
FDW15,OUT010,482.89182344819324
NCQ30,OUT035,2056.44249198853
NCN54,OUT019,-690.4439677484537
FDY01,OUT027,3353.035286952429
FDX39,OUT035,3562.3725834080765
FDH53,OUT027,2821.4551896274356
FDA57,OUT035,845.424288402804
NCC07,OUT010,-218.0148350159251
FDU28,OUT013,3020.8475758088775
FDK36,OUT010,-1077.576414808055
FDR36,OUT018,486.38485424971486
NCQ17,OUT035,2581.170760163158
FDS28,OUT019,-981.4391363310489
FDE08,OUT045,2329.8833249563254
FDU22,OUT046,1905.2263849392098
FDG41,OUT045,1705.3540347767307
FDO31,OUT010,-559.410080513268
FDM21,OUT019,2132.9994497160865
FDU40,OUT017,3137.9957178777286
FDV36,OUT018,1754.5254879342729
FDT10,OUT027,2460.5759575524057
FDX38,OUT045,728.4775227112259
NCU30,OUT027,4024.6330832498984
NCV06,OUT049,3136.468035422465
FDT16,OUT035,4310.364830454417
NCP41,OUT027,3196.5068052530996
FDZ56,OUT017,2829.6992163737245
FDC22,OUT035,3196.803775113095
FDU10,OUT035,832.7485338657966
FDS46,OUT045,1849.0809639734507
FDO08,OUT049,2813.7164102561765
NCV42,OUT018,1459.3802291491056
FDP33,OUT035,4136.331405422068
FDJ12,OUT046,3322.2100593429846
FDH04,OUT045,1402.803670803878
NCU54,OUT013,3325.333310434242
FDO36,OUT010,942.6508958692805
FDT37,OUT027,5520.4143655733005
FDD14,OUT010,1008.7155543947295
FDA16,OUT013,3498.84465897595
NCS42,OUT019,-449.1011167544942
FDP10,OUT019,-264.05633536682467
FDQ28,OUT049,2550.6183510998126
FDK57,OUT010,22.200528166706363
FDK02,OUT013,1939.980034991922
FDW47,OUT018,1675.0131515978605
NCC42,OUT018,1946.7552180130306
FDQ37,OUT018,2799.045549916403
FDL40,OUT046,1524.7434412194752
DRE13,OUT010,-493.43244172520383
FDQ34,OUT027,3091.873114331908
NCB54,OUT046,2050.517860293602
FDS48,OUT049,2498.9774468166106
FDO15,OUT045,1168.0917983601994
NCT30,OUT013,756.2791565802202
FDU49,OUT027,2915.25718544275
FDE21,OUT046,1890.051566782765
FDS49,OUT019,-606.8806392739943
FDT38,OUT027,2787.6892920485584
FDZ01,OUT045,1660.7159653285585
FDC41,OUT035,1336.6684188206236
DRG13,OUT010,658.5037872442656
NCZ42,OUT018,3443.1837486763793
NCM07,OUT045,1295.8548654752392
NCV17,OUT018,1826.1700708610829
DRK39,OUT035,1495.269485172627
FDS37,OUT018,1597.5231400114135
FDV12,OUT019,-295.30071734505486
NCG19,OUT018,3389.4482619999308
FDS51,OUT013,1071.5497216762183
NCO14,OUT046,700.8574001444997
FDC38,OUT046,2151.663102715531
FDN15,OUT046,2262.1283572509833
NCH42,OUT013,3609.5867525274675
FDQ22,OUT046,644.30742096127
FDC05,OUT013,3131.8593987056984
FDZ31,OUT013,3133.509140809072
DRJ23,OUT049,3123.124478635108
FDC52,OUT035,2567.132934946046
DRD12,OUT010,-502.69597903648753
FDV55,OUT017,2462.8324121394967
FDD32,OUT046,1406.9082128443092
FDR01,OUT049,3354.7976143481646
FDY08,OUT019,348.89506652622026
FDQ45,OUT045,2916.410631042631
DRN11,OUT027,3731.218352044914
NCS05,OUT018,1875.9784887521728
FDY32,OUT035,2746.877023264529
NCD31,OUT045,2532.4256000547916
NCE06,OUT049,2623.447991825155
NCP14,OUT046,1604.9027076713705
NCF18,OUT019,1081.8506440522074
FDF14,OUT018,2170.127626780587
FDB22,OUT017,2548.172036868725
NCH54,OUT049,2595.504813162835
FDU27,OUT035,981.8101665046888
FDS58,OUT027,4024.5419069541326
NCU29,OUT035,2452.8460929508856
FDJ57,OUT013,3224.035850065792
FDL56,OUT049,1511.8346365822413
FDH60,OUT035,3284.326855168041
FDN24,OUT018,602.198422350767
FDD02,OUT017,2079.5714084123515
FDP15,OUT017,4175.194125863984
FDB28,OUT027,4524.29655380242
DRC49,OUT045,2211.0102062705596
NCG30,OUT018,1649.2136441215034
FDJ14,OUT049,1461.7496212349943
FDL52,OUT045,582.8228904827663
NCG19,OUT027,5088.921998363066
NCN41,OUT035,2120.1446855822805
FDW22,OUT013,3606.7113271559524
FDI02,OUT013,1886.4075828917535
FDV51,OUT045,2566.3431768477576
FDV48,OUT046,1343.1950096233013
NCL17,OUT019,341.4045534194539
FDP46,OUT045,1386.541383643299
FDU10,OUT045,580.0982755791745
FDT37,OUT010,2169.792214835126
FDI27,OUT035,926.1698852811005
FDN51,OUT046,4181.670070687449
FDW07,OUT035,1609.3037794685856
FDN45,OUT049,3609.5841229147395
DRN37,OUT027,4083.237815908737
DRF48,OUT049,3060.0658448175514
FDP38,OUT019,-1004.9512857998687
NCX18,OUT027,4537.45125508009
FDK45,OUT018,1760.233091170388
FDZ37,OUT049,1581.5760123087548
FDS50,OUT018,3215.0898929385316
NCR54,OUT018,2779.68621903422
NCS17,OUT035,1658.2629181065286
FDV31,OUT046,2850.0998066757543
DRE27,OUT017,1630.2064637717694
FDN60,OUT013,2564.675752617107
FDK26,OUT013,3046.885020939189
FDX37,OUT018,1368.1045351678831
FDW31,OUT046,3212.5527027389617
FDX26,OUT018,2584.4512214679603
DRL49,OUT019,346.6108482389385
FDU49,OUT017,1585.6063643675438
FDY58,OUT046,3614.4865984241155
FDN03,OUT045,3914.2233427420847
NCV06,OUT010,1123.7807595762001
FDH53,OUT045,1303.700003773295
FDG31,OUT018,813.5399453425046
NCC06,OUT045,1970.2679481132081
FDS13,OUT049,4303.669993118423
FDP16,OUT035,4024.363017391997
FDA35,OUT013,2017.408928847161
DRP47,OUT018,3709.6270682076615
FDY28,OUT010,1527.9581414337604
FDY20,OUT035,1683.1125376719447
NCH30,OUT017,1857.3636102639475
NCR29,OUT019,-967.1608690550345
NCP05,OUT013,2429.8043406359907
NCF30,OUT019,26.585062508502347
FDA08,OUT035,2870.6666915798855
FDN51,OUT027,5618.541475937898
FDH12,OUT046,1717.0777557390247
FDY39,OUT017,3043.2851580371903
NCO53,OUT045,2803.446393226599
FDB40,OUT046,2335.0954700226307
FDH02,OUT049,1629.922651992334
FDY11,OUT027,2556.8233881289284
FDQ09,OUT019,-84.75932540384679
FDP16,OUT013,3917.5817989380635
NCF55,OUT018,284.7152412856575
FDY09,OUT027,4257.921171355434
FDY39,OUT045,2867.630777593787
NCU53,OUT049,2702.667939546796
NCT41,OUT049,2514.532213443407
FDJ45,OUT046,798.8263440228757
FDR28,OUT013,2657.7414410899623
FDN08,OUT013,2000.5509248688631
FDJ07,OUT049,1954.7198405907775
FDZ09,OUT027,4044.0949006994683
FDQ14,OUT017,2456.243408485532
FDY12,OUT027,2312.0191204560474
FDK57,OUT046,1921.8929863970825
FDD20,OUT049,2122.3015659424746
FDS36,OUT018,1560.1295311945737
FDI40,OUT049,1745.6796555814767
FDJ40,OUT045,1724.2436852214078
FDE08,OUT013,2413.4772708944447
DRK01,OUT013,1556.752775935564
FDC58,OUT049,821.8521636542732
FDE50,OUT046,3080.2195773126455
FDX48,OUT035,2629.9014967955477
DRM35,OUT018,2549.9762712992624
FDG41,OUT013,1793.6422742664809
FDB52,OUT046,4002.7310838616245
FDV19,OUT045,2536.1705038275018
DRG48,OUT017,2401.693129379468
FDI26,OUT013,2930.883425887461
FDU11,OUT019,31.516113683443336
FDF59,OUT019,165.69171490660165
FDR07,OUT049,1690.1564944906595
NCE06,OUT017,2633.889578155758
FDE10,OUT046,2144.941336398808
NCO55,OUT046,1724.5593098202394
FDZ13,OUT013,968.9612281431241
FDT50,OUT017,1647.6955253462702
FDH12,OUT010,-226.91893916484582
FDD21,OUT045,1881.0892402057425
NCM05,OUT013,4176.790085610877
FDK04,OUT013,1000.9570987946449
FDN33,OUT017,1673.460651734074
NCM18,OUT010,-931.2329637250995
DRC25,OUT049,1462.9450816617964
FDT47,OUT017,1721.4192027359468
FDD45,OUT027,3015.317436007724
NCD07,OUT018,1519.7946932345894
NCY54,OUT010,754.1259980882483
FDL12,OUT049,1124.5143344015805
FDL02,OUT017,1856.3844850782343
FDC60,OUT035,1634.1839206426698
FDR37,OUT017,3027.083311758575
FDY16,OUT017,3069.495938144915
FDU26,OUT045,1858.5500765908587
FDN24,OUT013,898.4192841656741
FDH44,OUT013,2491.871475810312
FDE23,OUT010,-1069.5446219355138
FDW60,OUT017,2957.889193472413
FDQ55,OUT049,2052.801415426912
FDV32,OUT027,2494.1979813049434
FDV03,OUT010,569.501961427685
FDY14,OUT010,2229.19092366841
NCL55,OUT027,5431.79986743108
DRF25,OUT017,742.7908741784634
FDX03,OUT046,795.1953808379794
FDF40,OUT045,3848.9562796719724
FDX24,OUT010,-416.8963877096628
FDA25,OUT049,1822.7779051487842
FDH21,OUT018,2444.040746106097
FDB47,OUT010,1400.2910989720651
FDT34,OUT019,-271.44561219812226
